X746	X191	X20	X540	X277	X777	X28	X702	X53	X89	X56	X302	X75	X147	X423	X404	X182	X194	X45	X96	X169	X416	X148	X46	X203	X92	X357	X44	X199	X123	X701	X762	X17	X754	X581	X97	X662	X361	X637	X284	X195	X91	X415	X126	X234	X133	X542	X64	X205	X27	X98	X545	X497	X514	X141	X376	X504	X374	X420	X257	X693	X358	X690	X1	X680	X322	X705	X719	X745	X707	X706	X760	X767	X67	X174	X202	X87	X12	X38	X422	X40	X86	X691	X587	X150	X178	X30	X434	X654	X185	X172	X109	X47	X733	X445	X135	X519	X394	X58	X55	X217	X688	X245	X328	X642	X15	X332	X166	X81	X656	X37	X157	X175	X66	X678	X572	X740	X734	X73	X143	X8	X488	X421	X451	X80	X493	X10	X137	X52	X198	X187	X122	X667	X111	X744	X5	X120	X69	X285	X560	X505	X620	X13	X377	X176	X105	X651	X168	X145	X68	X671	X437	X119	X683	X742	X54	X681	X673	X262	X312	X522	X607	X290	X703	X65	X764	X293	X619	X769	X442	X23	X88	X39	X616	X739	X432	X72	X639	X121	X235	X435	X42	X93	X598	X173	X732	X11	X771	X84	X426	X193	X201	X186	X99	X76	X489	X31	X324	X29	X755
138	0	0	9	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	11	0	0	4	0	1	0	0	0	1	1	0	0	0	29	0	0	1	0	0	0	0	0	0	0	0	2	5	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	86	1	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	7	1	0	4	1	0	326	3	4	16	2	49	0	0	7	0	0	0	0	3	0	59	0	0	0	0	0	565	0	54	0	0	0	1	2	0	547	4	4	0	0	0	0	50	0	0	6	0	0	0	1	0	0	0	0	0	4	0	0	2	1	0	0	3	0	4	0	0	0	0	0	2	4	20	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	2	0	0	0	0	1	0	0	1	0	14	0
139	0	1	23	0	0	0	5	0	4	0	6	0	0	3	6	0	0	0	25	2	0	2	8	0	0	0	0	16	0	1	0	0	303	0	0	0	0	0	0	0	0	0	0	10	0	6	0	12	0	19	1	0	0	1	1	0	0	0	0	0	0	0	0	533	0	1	0	0	0	0	0	0	0	14	0	0	2	52	16	1	11	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	17	2	0	0	0	0	176	0	0	6	0	41	0	3	10	0	0	0	0	6	0	408	0	0	0	12	0	184	6	16	0	3	5	0	3	0	437	2	12	1	0	0	0	136	0	0	5	0	0	4	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0	22	0	0	0	0	0	9	10	43	0	0	0	93	0	0	0	0	2	4	0	1	0	13	0	5	0	0	3	0	0	1	0	15	0	8	0
140	0	0	16	0	0	0	12	0	6	6	1	0	0	0	0	0	0	0	13	2	0	0	6	0	0	4	0	0	0	0	0	0	237	0	0	29	0	0	0	0	0	0	0	2	2	12	0	2	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	1	0	0	3	88	1	0	1	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	6	4	1	611	0	1	26	1	52	0	0	26	0	1	0	0	2	0	242	0	0	0	3	0	1074	1	52	2	2	10	0	16	0	457	4	15	2	0	0	0	45	0	0	6	3	0	64	37	0	0	0	1	0	8	0	0	1	0	0	1	0	0	37	0	0	0	0	0	1	1	2	0	0	0	8	0	0	0	0	0	1	0	0	0	40	0	6	1	1	0	0	0	0	0	1	1	4	0
141	0	0	8	0	4	0	132	0	18	0	5	0	0	0	1	0	0	0	12	6	7	0	2	614	1	4	0	51	0	0	0	0	77	0	0	2	2	0	0	0	0	0	0	0	0	0	0	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	23	0	0	4	90	40	0	45	12	0	0	0	0	22	0	0	0	0	3	11	0	0	3	0	0	0	14	1	0	0	0	0	158	0	1	11	0	47	0	0	7	0	0	0	0	4	0	242	0	0	0	0	0	204	0	14	0	0	5	0	1	0	344	2	14	0	0	1	0	257	0	0	12	1	9	1	15	0	0	0	0	0	16	0	0	1	0	0	0	0	0	7	0	0	0	0	0	8	6	28	0	0	0	9	0	4	1	0	12	0	0	0	0	22	0	3	0	0	0	0	0	1	0	20	0	9	0
142	0	0	16	0	116	0	34	0	27	0	0	0	0	0	0	1	0	0	18	2	2	0	3	1669	7	0	0	20	0	5	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	16	0	1	3	53	0	0	12	7	1	0	0	0	36	0	0	0	0	1	38	0	0	2	0	0	0	9	0	0	1	0	1	132	0	1	6	0	17	0	0	3	0	0	0	0	10	0	224	0	0	1	0	0	135	0	11	0	2	3	0	3	0	253	2	3	1	0	0	0	20	0	0	7	0	3	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10	0	0	0	0	0	2	10	17	0	0	0	9	0	0	0	0	9	0	0	1	0	35	0	2	0	0	0	3	0	0	0	13	0	8	0
143	0	0	8	0	2	0	430	0	2	0	0	0	0	0	0	0	0	0	10	1	7	0	1	3	0	0	0	3	0	1	0	0	1067	2	0	140	0	0	0	6	0	0	0	0	0	0	0	22	0	16	5	0	0	0	2	0	0	0	0	3	0	0	0	723	0	0	0	0	0	0	0	0	0	4	0	0	1	53	76	0	5	1	0	0	0	0	3	0	0	0	0	8	34	0	0	1	0	1	0	9	0	0	0	0	0	113	0	0	6	0	17	0	0	9	0	0	0	0	6	0	489	0	0	0	0	0	109	0	3	2	0	1	0	5	0	219	1	9	1	0	0	0	29	0	0	10	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	10	26	0	0	0	3	0	1	0	0	1	0	0	0	0	14	0	2	0	0	0	1	0	0	0	30	0	2	0
144	0	1	93	0	0	0	280	0	0	0	0	0	0	11	0	1	0	0	9	3	3	0	1	0	0	0	0	2	0	0	0	0	9	0	0	1	0	0	0	22	0	0	0	0	0	0	0	2	0	55	0	0	0	0	1	1	2	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	2	0	0	4	57	66	0	4	1	0	0	0	0	10	0	0	0	0	18	127	0	0	2	0	0	0	7	0	0	3	0	0	174	0	0	0	0	23	0	0	8	0	0	0	0	12	0	161	0	0	0	0	0	137	0	12	0	6	1	0	1	0	334	1	8	0	0	0	0	34	0	0	11	2	0	1	10	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	25	0	0	0	53	0	0	0	0	1	0	0	2	0	58	0	4	0	1	2	0	1	0	0	9	0	26	0
145	0	0	13	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	6	3	0	0	0	0	0	21	0	20	0	2	0	0	1567	2	0	69	0	0	0	0	0	0	0	9	1	17	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	10	0	1	2	75	1	0	13	5	0	0	0	0	5	1	0	0	0	3	14	0	0	2	0	0	0	14	1	0	9	4	0	374	2	4	31	0	83	0	2	8	0	0	0	0	5	0	123	0	0	0	13	0	811	5	45	0	1	10	1	5	0	450	1	2	0	0	0	0	17	0	0	3	0	0	0	3	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	3	8	0	0	0	2	0	1	1	0	7	3	0	0	0	64	0	1	0	0	0	0	0	0	0	11	0	21	0
146	0	0	78	1	0	0	14	0	10	0	1	0	0	0	0	0	0	0	14	6	7	0	0	5	0	45	4	246	0	31	1	1	303	0	0	9	0	0	0	0	0	0	0	2	1	10	0	1	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1	1	0	0	0	7	5	0	0	118	5	0	31	11	0	0	0	0	2	0	9	5	0	10	35	0	0	0	0	0	0	7	0	1	4	2	0	174	3	0	13	0	31	0	3	6	0	0	0	0	8	0	73	0	0	0	15	0	500	6	30	0	0	5	0	3	0	296	2	3	0	0	0	0	5	0	0	32	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	3	14	0	0	0	3	0	0	2	0	15	6	0	0	0	19	0	4	0	1	0	0	0	0	0	10	0	2	0
147	0	1	195	0	0	0	0	0	6	0	0	0	0	18	0	0	12	18	2	1	0	1	2	1	0	166	18	14	0	4	0	1	922	0	0	0	0	6	3	23	0	0	0	2	1	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	6	0	0	1	109	451	8	12	4	1	0	0	0	26	0	0	0	0	2	6	0	1	0	0	0	0	8	0	0	2	0	0	253	1	1	24	0	75	0	0	9	0	0	0	0	2	0	100	0	0	0	5	0	284	3	16	0	0	1	0	2	0	381	0	1	0	0	0	0	3	0	0	12	0	6	17	16	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	9	19	0	0	0	1	0	0	0	0	3	6	0	0	0	69	0	12	0	0	0	4	1	0	0	7	0	16	0
148	0	1	117	0	0	0	1	0	15	0	1	0	0	0	0	0	0	0	4	4	1	0	0	1	0	0	0	109	0	42	0	0	20	0	0	1	0	0	0	0	0	0	0	62	0	140	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	1	0	0	0	0	0	0	0	0	41	12	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	6	1	0	2	3	0	101	2	0	5	0	33	0	38	11	0	0	0	0	0	0	97	0	0	0	234	12	501	106	22	1	1	4	0	0	0	222	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	3	0
149	0	0	17	0	0	0	51	0	4	1	1	0	0	0	0	0	0	0	3	5	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	5	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	11	0	0	0	37	11	1	17	5	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	5	1	0	0	0	0	98	0	0	0	0	3	0	1	12	0	0	0	0	21	0	179	0	0	0	0	0	75	0	6	0	0	0	0	1	0	254	1	5	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	6	1	7	0	0	0	0	0	0	1	0	0	1	0	0	0	9	0	1	0	0	0	1	0	0	0	1	0	2	0
150	0	0	0	0	1	0	35	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	3	0	0	0	15	6	0	5	1	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	53	0	2	15	0	0	0	0	8	1	0	0	0	2	0	68	0	0	0	0	0	57	0	15	0	0	3	0	0	0	91	0	3	1	0	0	0	6	0	0	4	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
151	0	0	30	0	0	0	265	0	14	0	0	0	0	0	0	0	0	0	3	2	0	0	2	5	0	1	0	2	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	1	0	0	6	131	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	44	0	0	1	0	3	0	0	3	0	0	0	0	1	0	173	0	0	0	0	0	43	0	6	1	0	1	0	1	0	104	0	0	1	0	0	0	2	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	5	8	12	0	0	0	1	0	0	0	0	0	0	0	4	0	17	0	5	0	0	0	0	0	0	0	10	0	10	0
152	0	1	105	0	0	0	34	0	13	0	0	0	0	0	0	0	46	20	17	5	0	0	1	1	0	28	4	0	8	0	0	0	69	0	0	9	0	12	2	1	0	0	0	0	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	4	0	0	0	112	19	1	3	1	0	0	0	0	43	0	0	0	0	2	1	0	0	2	0	0	0	3	0	0	1	0	0	57	0	1	7	0	18	0	0	1	0	0	0	0	1	0	117	0	0	0	0	0	110	0	5	0	1	2	1	0	0	101	0	1	0	0	0	0	189	0	0	0	0	0	5	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	6	15	0	0	10	30	0	0	0	0	0	0	0	1	0	58	0	1	1	0	0	0	0	0	0	13	0	18	0
153	0	0	17	0	0	0	71	0	18	0	20	0	0	0	0	0	0	0	38	11	0	3	11	0	0	8	0	31	0	0	0	0	198	0	3	18	0	1	0	10	0	0	0	0	0	6	0	3	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	310	0	0	0	1	0	0	0	0	0	14	0	0	5	273	90	2	46	3	0	0	0	1	317	0	0	0	0	9	87	0	1	0	0	0	0	7	1	2	2	1	0	310	0	0	18	0	86	0	0	7	0	0	0	0	2	0	322	0	1	0	0	0	317	0	14	0	2	8	0	4	0	415	0	6	0	0	0	0	153	0	0	10	0	6	5	5	0	0	0	1	0	8	0	0	1	1	0	0	0	0	1	0	0	0	0	0	15	2	14	0	1	0	0	0	2	1	0	8	0	0	0	0	17	0	1	0	0	1	0	0	0	0	19	0	12	0
154	0	0	0	0	0	0	20	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	1142	0	1	1	0	0	0	0	0	0	0	1	4	7	530	61	1	27	0	0	0	8	0	5	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	25	0	0	0	0	3	0	0	1	0	1	0	0	13	2	799	1	0	0	0	0	15	0	2	0	0	0	0	1	0	38	0	1	0	0	0	0	0	0	0	1	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	10	14	24	0	0	0	0	0	15	0	0	45	0	0	0	0	7	0	0	0	1	0	0	1	0	0	1	0	9	0
155	0	1	55	0	0	0	539	0	26	0	0	0	0	0	0	0	10	12	42	9	5	0	3	358	35	1	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	1	0	15	0	12	0	7	3	0	0	0	0	0	0	0	0	0	1	0	0	631	0	0	0	1	0	1	0	0	0	0	0	0	1	186	158	2	4	1	0	0	0	0	34	0	0	33	0	6	21	0	1	2	0	0	0	25	2	0	2	0	0	442	0	2	8	1	18	0	1	26	0	0	0	0	13	0	430	0	3	0	5	0	519	1	66	0	1	6	0	5	0	1141	6	19	0	0	0	0	84	0	0	1	0	5	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	6	33	0	0	0	1	0	0	0	0	0	3	0	0	0	62	0	7	0	1	3	2	1	5	0	61	0	29	0
156	1	3	165	0	0	0	349	0	2	3	0	0	0	1	0	0	0	0	10	6	1	0	1	32	2	3	0	3	0	1	0	0	7	0	0	8	0	0	0	0	0	0	0	1	2	1	0	4	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	483	0	1	1	0	0	0	0	0	1	1	0	0	3	365	73	2	10	1	0	0	0	57	115	0	1	0	0	18	164	1	0	6	0	0	0	3	0	0	0	0	0	83	0	0	2	0	28	0	0	5	0	1	0	0	3	0	335	0	0	0	0	0	80	0	4	0	0	7	0	1	0	124	0	1	1	0	0	0	163	0	0	19	1	1	0	23	0	0	60	0	0	13	0	0	1	1	1	0	0	0	2	0	0	0	0	0	7	5	26	0	0	0	7	0	1	0	0	15	0	0	0	0	52	0	1	0	0	5	0	0	0	0	8	0	5	0
157	1	0	91	0	0	0	18	0	2	132	0	0	0	13	0	0	0	0	7	6	0	0	0	3	0	41	5	365	0	0	4	0	785	1	0	15	0	26	6	2	16	54	5	0	2	6	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	10	0	0	0	20	273	0	37	8	0	0	0	0	63	0	3	0	12	33	130	0	0	1	0	0	0	5	1	0	7	1	0	684	4	2	58	0	129	11	0	5	0	0	0	0	0	0	62	0	0	1	0	0	1147	0	158	0	0	6	0	1	1	656	1	3	0	2	0	0	12	0	0	0	0	0	0	4	0	10	7	1	0	1	0	0	0	1	0	0	4	1	16	0	0	0	0	0	6	1	7	0	0	0	13	0	0	0	0	9	3	0	2	0	64	0	4	0	0	8	1	0	0	1	3	1	41	0
158	0	0	40	0	0	0	36	0	8	1	0	0	0	7	0	0	0	0	12	3	4	0	0	2	0	30	5	794	0	15	7	1	1600	0	8	12	0	44	10	0	14	86	14	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	3	0	0	0	261	122	1	11	2	0	0	0	0	49	1	39	25	9	35	190	0	0	1	0	0	0	5	0	0	6	0	0	308	2	1	16	0	97	15	0	4	0	0	0	0	1	0	61	0	0	0	0	0	560	0	33	0	0	5	0	2	0	459	3	2	1	0	0	0	13	0	0	6	0	1	0	4	0	14	0	0	0	1	0	0	0	1	4	0	4	0	24	0	0	0	0	0	0	2	3	0	0	0	12	0	0	0	0	10	1	0	2	0	60	0	7	0	0	4	1	0	0	0	4	4	56	0
159	0	0	30	0	0	0	15	0	3	9	0	0	0	1	0	0	1	2	3	1	10	0	6	1	0	66	5	30	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	1	6	0	6	0	6	1	0	0	0	0	0	2	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	13	0	1	0	73	56	1	35	15	0	0	1	0	373	3	0	0	0	4	15	0	0	1	0	0	0	16	0	2	1	1	0	365	1	2	16	0	91	0	0	17	0	0	0	0	6	0	240	0	0	0	0	0	484	0	31	1	2	7	0	5	1	556	1	4	3	1	0	0	6	0	0	3	1	0	0	7	0	0	0	0	0	1	0	0	0	0	6	3	2	0	0	0	0	0	0	0	2	3	1	0	0	0	7	0	0	7	0	65	0	0	0	0	13	0	1	0	0	0	0	0	0	0	4	0	11	0
160	0	2	121	0	0	0	1	0	22	0	0	0	0	9	0	0	8	4	26	10	4	0	2	0	0	16	0	90	0	17	0	0	22	0	0	33	0	0	0	0	0	0	0	0	1	0	0	7	0	30	2	0	0	0	0	0	2	0	0	0	0	0	0	403	0	0	0	0	0	0	1	0	0	16	0	0	1	433	39	3	44	8	0	0	1	0	59	0	0	0	20	2	12	0	0	12	0	0	0	3	0	0	0	1	0	131	1	0	3	0	35	0	0	8	0	0	0	0	5	0	323	0	0	0	0	0	252	0	18	0	0	10	0	3	0	276	1	5	0	0	0	0	34	0	0	39	0	0	0	57	0	0	102	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	8	13	76	0	1	0	2	0	0	2	0	5	0	0	4	0	48	0	6	0	0	0	0	0	0	0	2	0	76	0
161	0	1	84	1	0	0	1	0	8	21	0	0	0	0	0	0	18	8	9	1	2	0	4	0	0	3	0	5	0	0	0	0	81	0	8	0	0	9	8	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	59	0	0	0	0	0	0	0	0	0	22	0	1	1	55	111	0	23	4	0	0	0	6	8	0	0	0	11	25	83	0	0	1	0	0	0	1	0	0	1	0	0	40	0	0	1	1	9	1	0	1	0	0	0	0	1	0	55	0	0	0	0	0	37	0	0	0	1	0	0	1	0	68	0	1	0	0	0	0	10	0	0	8	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	7	1	4	0	0	0	5	0	3	2	0	13	0	0	0	0	22	0	1	0	0	1	0	0	0	0	4	0	30	0
162	0	1	226	0	0	0	11	0	13	0	0	0	0	7	0	0	1	0	5	2	17	5	3	0	0	8	2	18	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	7	0	0	0	36	48	0	18	3	0	0	0	0	14	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	118	0	0	0	0	19	0	0	2	0	0	0	0	0	12	66	0	0	0	0	0	76	0	6	0	0	1	0	0	0	177	1	1	0	0	0	0	4	0	0	4	0	0	0	1	0	0	7	0	0	1	0	0	0	0	1	0	0	0	12	0	0	0	0	0	4	0	9	0	0	0	82	0	1	0	0	15	6	0	0	0	26	0	3	0	0	0	0	7	0	0	1	0	7	0
163	0	2	110	0	0	0	34	0	3	7	0	0	0	0	0	0	9	4	10	0	3	0	2	1	0	89	11	1	1	0	0	0	759	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	3	0	1	4	45	27	0	7	5	0	0	0	0	32	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	205	0	2	16	0	42	0	0	1	0	0	0	0	0	0	42	0	0	0	0	0	352	0	14	0	0	0	0	2	0	236	1	3	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1	0	0	0	33	0	0	0	0	2	2	2	0	0	38	0	3	0	0	0	0	0	0	0	2	0	25	0
164	0	0	30	0	0	0	0	0	2	86	0	0	0	1	0	0	0	0	0	2	7	0	0	0	0	3	0	2	0	0	0	0	1320	1	0	1	0	2	0	0	0	0	0	0	0	1	0	5	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	1	0	0	0	18	12	0	9	4	0	0	0	0	65	0	0	32	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	39	0	0	2	0	15	0	2	4	0	0	0	0	0	0	119	0	0	0	1	0	40	0	2	0	1	0	0	3	0	62	0	0	0	0	0	0	485	0	0	1	0	0	1	10	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	22	0	1	0	0	0	0	0	0	0	1	3	18	0
165	0	0	93	1	0	0	0	0	46	2	0	0	0	10	0	0	6	15	17	6	20	0	0	0	0	11	0	5	0	0	0	0	109	0	0	2	0	0	0	0	0	0	0	0	0	2	0	8	0	110	2	0	0	0	0	0	0	1	2	9	0	0	0	353	0	0	0	0	0	0	0	0	0	6	0	1	3	145	16	1	12	2	0	1	0	0	5	0	0	1	43	0	35	0	0	3	0	0	0	7	0	0	0	0	0	281	1	0	30	0	17	0	0	13	0	0	0	0	19	0	257	0	0	0	1	0	393	0	21	0	1	7	0	7	0	200	0	6	0	0	0	0	38	0	0	76	0	93	1	117	0	0	0	1	0	10	1	0	0	0	0	0	0	0	2	0	1	0	0	0	8	2	11	0	0	0	87	0	0	0	0	0	3	0	1	0	42	0	1	0	0	0	0	7	0	1	34	0	12	0
166	0	0	40	0	0	0	10	0	60	3	0	0	0	4	0	0	4	5	7	5	7	0	0	0	0	22	4	2	0	0	0	0	552	0	0	0	0	25	10	0	0	3	1	19	1	19	0	11	0	2	2	0	0	0	0	0	0	0	6	0	0	1	0	588	0	1	0	0	0	0	0	0	0	14	0	2	6	236	50	0	30	14	0	0	0	0	257	0	0	0	23	1	25	0	0	2	0	0	0	15	0	1	0	0	0	511	3	2	87	0	14	0	15	25	0	0	0	0	1	0	382	0	0	0	34	1	466	12	73	0	2	10	0	9	0	594	1	16	0	0	2	0	452	2	0	23	0	10	0	25	0	0	0	0	1	45	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	5	17	0	0	0	1	0	0	0	0	2	5	0	1	0	83	0	3	0	0	1	0	2	0	0	42	1	24	0
167	0	1	8	1	1	0	171	1	11	0	0	0	0	4	2	3	0	0	43	4	21	0	8	0	0	7	2	4	0	1	0	0	800	0	1	0	0	1	0	0	0	0	0	10	1	29	0	10	0	36	1	0	0	0	0	0	0	2	3	13	0	0	0	325	0	0	0	0	0	0	0	0	0	6	0	0	2	91	162	2	12	7	0	0	0	0	50	1	0	5	3	30	117	0	0	0	0	0	0	10	0	0	0	0	0	213	0	1	5	0	3	0	5	11	0	1	0	0	14	0	256	0	1	1	59	2	234	12	16	0	0	1	0	4	0	442	3	9	1	0	0	0	23	0	0	10	0	0	0	23	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	13	0	0	0	22	0	0	0	0	2	0	0	0	0	6	0	0	0	0	14	0	0	0	0	11	0	31	0
168	0	5	597	0	41	0	301	0	44	0	0	0	0	1	0	0	0	0	25	7	2	3	2	0	0	6	0	2	0	1	0	1	2591	2	15	17	0	0	0	0	0	0	0	0	0	0	1	5	0	14	3	0	0	0	2	0	4	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	7	0	0	1	145	131	2	25	2	1	0	1	0	143	2	0	0	4	10	27	0	0	1	0	0	0	11	0	0	1	1	0	480	1	4	48	0	56	0	0	30	0	0	0	0	7	0	283	0	1	0	0	0	416	0	76	1	1	7	0	2	0	928	3	12	0	0	0	0	52	0	0	0	0	0	0	1	0	0	3	0	0	3	0	2	0	0	3	0	0	0	22	0	0	0	0	1	11	4	24	0	0	27	7	0	29	0	0	103	0	0	0	0	46	0	3	1	1	3	1	0	4	1	34	0	140	0
